Eatery_Id,Eatery_Name,City,Country_Code,Cuisines,Price_Range,Average_Cost_For_Two,Online_Delivery,Deliverying_Available,Table_Booking_Available,Aggregate_Rating,Rating_Text,Votes,Currency
18350020,Kargo,Pune,1,European,2,900,0,0,1,4.4,Very Good,635,Rs.
18350020,Kargo,Pune,1,Indonesian,2,900,0,0,1,4.4,Very Good,635,Rs.
18350020,Kargo,Pune,1,Thai,2,900,0,0,1,4.4,Very Good,635,Rs.
18383076,Mineority By Saby,Pune,1,North Indian,3,1400,0,0,1,4.2,Very Good,306,Rs.
18383076,Mineority By Saby,Pune,1,North Eastern,3,1400,0,0,1,4.2,Very Good,306,Rs.
18383076,Mineority By Saby,Pune,1,Continental,3,1400,0,0,1,4.2,Very Good,306,Rs.
6507461,Agent Jack's Bar,Pune,1,Continental,3,1200,0,0,1,4.2,Very Good,1531,Rs.
6507461,Agent Jack's Bar,Pune,1,North Indian,3,1200,0,0,1,4.2,Very Good,1531,Rs.
6507461,Agent Jack's Bar,Pune,1,Italian,3,1200,0,0,1,4.2,Very Good,1531,Rs.
18383095,Teddy Boy,Pune,1,North Indian,3,1200,0,0,1,3.6,Good,507,Rs.
18383095,Teddy Boy,Pune,1,Continental,3,1200,0,0,1,3.6,Good,507,Rs.
18383095,Teddy Boy,Pune,1,Finger Food,3,1200,0,0,1,3.6,Good,507,Rs.
6508117,Sautéed Stories,Pune,1,Cafe,2,850,1,0,0,4.2,Very Good,583,Rs.
6508117,Sautéed Stories,Pune,1,Italian,2,850,1,0,0,4.2,Very Good,583,Rs.
6508117,Sautéed Stories,Pune,1,Continental,2,850,1,0,0,4.2,Very Good,583,Rs.
11807,Barbeque Nation,Pune,1,North Indian,3,1700,0,0,0,4.5,Excellent,2847,Rs.
11807,Barbeque Nation,Pune,1,Mughlai,3,1700,0,0,0,4.5,Excellent,2847,Rs.
6504409,Effingut Brewerkz,Pune,1,Continental,3,1800,1,0,0,4.3,Very Good,1531,Rs.
6504409,Effingut Brewerkz,Pune,1,North Indian,3,1800,1,0,0,4.3,Very Good,1531,Rs.
6504409,Effingut Brewerkz,Pune,1,Mughlai,3,1800,1,0,0,4.3,Very Good,1531,Rs.
6504409,Effingut Brewerkz,Pune,1,Burmese,3,1800,1,0,0,4.3,Very Good,1531,Rs.
18417624,The Sassy Spoon,Pune,1,European,3,1500,0,0,1,4.1,Very Good,140,Rs.
18417624,The Sassy Spoon,Pune,1,Asian,3,1500,0,0,1,4.1,Very Good,140,Rs.
18417624,The Sassy Spoon,Pune,1,Mediterranean,3,1500,0,0,1,4.1,Very Good,140,Rs.
18417624,The Sassy Spoon,Pune,1,Modern Indian,3,1500,0,0,1,4.1,Very Good,140,Rs.
18417624,The Sassy Spoon,Pune,1,Desserts,3,1500,0,0,1,4.1,Very Good,140,Rs.
18417624,The Sassy Spoon,Pune,1,Finger Food,3,1500,0,0,1,4.1,Very Good,140,Rs.
6506206,18 Degrees Resto Lounge,Pune,1,North Indian,4,2100,1,0,1,3.6,Good,1566,Rs.
6506206,18 Degrees Resto Lounge,Pune,1,Mediterranean,4,2100,1,0,1,3.6,Good,1566,Rs.
6506206,18 Degrees Resto Lounge,Pune,1,Chinese,4,2100,1,0,1,3.6,Good,1566,Rs.
11371,Chili's,Pune,1,Mexican,3,1800,1,0,1,4.5,Excellent,1439,Rs.
11371,Chili's,Pune,1,American,3,1800,1,0,1,4.5,Excellent,1439,Rs.
11371,Chili's,Pune,1,Tex-Mex,3,1800,1,0,1,4.5,Excellent,1439,Rs.
18378852,Effingut Brewerkz,Pune,1,Continental,4,2000,1,0,0,4.3,Very Good,375,Rs.
18378852,Effingut Brewerkz,Pune,1,North Indian,4,2000,1,0,0,4.3,Very Good,375,Rs.
18378852,Effingut Brewerkz,Pune,1,Mughlai,4,2000,1,0,0,4.3,Very Good,375,Rs.
18378852,Effingut Brewerkz,Pune,1,Burmese,4,2000,1,0,0,4.3,Very Good,375,Rs.
6505564,German Bakery Wunderbar,Pune,1,Italian,3,1000,0,0,0,4.0,Very Good,1583,Rs.
6505564,German Bakery Wunderbar,Pune,1,German,3,1000,0,0,0,4.0,Very Good,1583,Rs.
6505564,German Bakery Wunderbar,Pune,1,Continental,3,1000,0,0,0,4.0,Very Good,1583,Rs.
18292672,Blue Water,Pune,1,North Indian,3,1500,1,0,1,4.2,Very Good,487,Rs.
18292672,Blue Water,Pune,1,Chinese,3,1500,1,0,1,4.2,Very Good,487,Rs.
18292672,Blue Water,Pune,1,Continental,3,1500,1,0,1,4.2,Very Good,487,Rs.
18452864,AB's - Absolute Barbecues,Hyderabad,1,European,3,1500,0,0,0,4.9,Excellent,200,Rs.
18452864,AB's - Absolute Barbecues,Hyderabad,1,Mediterranean,3,1500,0,0,0,4.9,Excellent,200,Rs.
18452864,AB's - Absolute Barbecues,Hyderabad,1,North Indian,3,1500,0,0,0,4.9,Excellent,200,Rs.
97824,Chili's,Hyderabad,1,Mexican,3,1800,1,0,1,4.7,Excellent,1932,Rs.
97824,Chili's,Hyderabad,1,American,3,1800,1,0,1,4.7,Excellent,1932,Rs.
97824,Chili's,Hyderabad,1,Tex-Mex,3,1800,1,0,1,4.7,Excellent,1932,Rs.
97824,Chili's,Hyderabad,1,Burger,3,1800,1,0,1,4.7,Excellent,1932,Rs.
18356469,Prost Brew Pub,Hyderabad,1,Italian,3,1200,0,0,1,4.1,Very Good,594,Rs.
18356469,Prost Brew Pub,Hyderabad,1,Continental,3,1200,0,0,1,4.1,Very Good,594,Rs.
18356469,Prost Brew Pub,Hyderabad,1,Chinese,3,1200,0,0,1,4.1,Very Good,594,Rs.
90847,Chili's,Hyderabad,1,Mexican,3,1800,1,0,0,4.6,Excellent,2553,Rs.
90847,Chili's,Hyderabad,1,American,3,1800,1,0,0,4.6,Excellent,2553,Rs.
90847,Chili's,Hyderabad,1,Tex-Mex,3,1800,1,0,0,4.6,Excellent,2553,Rs.
90847,Chili's,Hyderabad,1,Burger,3,1800,1,0,0,4.6,Excellent,2553,Rs.
97503,United Kitchens of India,Hyderabad,1,North Indian,3,1100,0,0,1,4.1,Very Good,1431,Rs.
97503,United Kitchens of India,Hyderabad,1,Andhra,3,1100,0,0,1,4.1,Very Good,1431,Rs.
97503,United Kitchens of India,Hyderabad,1,Chettinad,3,1100,0,0,1,4.1,Very Good,1431,Rs.
97503,United Kitchens of India,Hyderabad,1,Bengali,3,1100,0,0,1,4.1,Very Good,1431,Rs.
97503,United Kitchens of India,Hyderabad,1,Mughlai,3,1100,0,0,1,4.1,Very Good,1431,Rs.
97503,United Kitchens of India,Hyderabad,1,Chinese,3,1100,0,0,1,4.1,Very Good,1431,Rs.
18418730,Mocha Bar,Hyderabad,1,North Indian,3,1200,0,0,1,4.2,Very Good,221,Rs.
18418730,Mocha Bar,Hyderabad,1,Continental,3,1200,0,0,1,4.2,Very Good,221,Rs.
18418730,Mocha Bar,Hyderabad,1,Italian,3,1200,0,0,1,4.2,Very Good,221,Rs.
18418733,Dock Forty Five,Hyderabad,1,Continental,3,1400,0,0,0,4.2,Very Good,79,Rs.
18418733,Dock Forty Five,Hyderabad,1,Asian,3,1400,0,0,0,4.2,Very Good,79,Rs.
94286,AB's - Absolute Barbecues,Hyderabad,1,European,3,1500,0,0,0,4.9,Excellent,5434,Rs.
94286,AB's - Absolute Barbecues,Hyderabad,1,Mediterranean,3,1500,0,0,0,4.9,Excellent,5434,Rs.
94286,AB's - Absolute Barbecues,Hyderabad,1,North Indian,3,1500,0,0,0,4.9,Excellent,5434,Rs.
18443506,The Fisherman's Wharf,Hyderabad,1,Seafood,3,1500,0,0,1,3.8,Good,144,Rs.
18443506,The Fisherman's Wharf,Hyderabad,1,Continental,3,1500,0,0,1,3.8,Good,144,Rs.
18443506,The Fisherman's Wharf,Hyderabad,1,Goan,3,1500,0,0,1,3.8,Good,144,Rs.
18443506,The Fisherman's Wharf,Hyderabad,1,Asian,3,1500,0,0,1,3.8,Good,144,Rs.
18443506,The Fisherman's Wharf,Hyderabad,1,Andhra,3,1500,0,0,1,3.8,Good,144,Rs.
18313013,The Grand Trunk Road,Hyderabad,1,North Indian,3,1100,1,0,0,3.9,Good,616,Rs.
18313013,The Grand Trunk Road,Hyderabad,1,Chinese,3,1100,1,0,0,3.9,Good,616,Rs.
18312984,Sahib’s Barbeque by Ohri’s,Hyderabad,1,Hyderabadi,3,1400,0,0,1,4.1,Very Good,571,Rs.
18312984,Sahib’s Barbeque by Ohri’s,Hyderabad,1,Awadhi,3,1400,0,0,1,4.1,Very Good,571,Rs.
90744,Exotica,Hyderabad,1,Mughlai,3,1500,1,0,1,4.3,Very Good,3374,Rs.
90744,Exotica,Hyderabad,1,North Indian,3,1500,1,0,1,4.3,Very Good,3374,Rs.
90744,Exotica,Hyderabad,1,Chinese,3,1500,1,0,1,4.3,Very Good,3374,Rs.
96814,Saffron Mantra,Secunderabad,1,North Indian,2,850,1,0,1,4.4,Very Good,494,Rs.
96814,Saffron Mantra,Secunderabad,1,Chinese,2,850,1,0,1,4.4,Very Good,494,Rs.
96776,Conçu,Hyderabad,1,Bakery,2,600,0,0,0,4.8,Excellent,1023,Rs.
96776,Conçu,Hyderabad,1,Desserts,2,600,0,0,0,4.8,Excellent,1023,Rs.
96626,Jonathan's Kitchen - Holiday Inn Express & Suites,Hyderabad,1,North Indian,3,1900,0,0,1,4.3,Very Good,860,Rs.
96626,Jonathan's Kitchen - Holiday Inn Express & Suites,Hyderabad,1,Japanese,3,1900,0,0,1,4.3,Very Good,860,Rs.
96626,Jonathan's Kitchen - Holiday Inn Express & Suites,Hyderabad,1,Italian,3,1900,0,0,1,4.3,Very Good,860,Rs.
93766,Olive Bistro,Hyderabad,1,Mediterranean,4,2000,1,0,1,4.4,Very Good,2218,Rs.
93766,Olive Bistro,Hyderabad,1,Italian,4,2000,1,0,1,4.4,Very Good,2218,Rs.
93766,Olive Bistro,Hyderabad,1,European,4,2000,1,0,1,4.4,Very Good,2218,Rs.
18280329,Pine & Dine,Hyderabad,1,North Indian,2,700,1,0,1,4.0,Very Good,682,Rs.
18280329,Pine & Dine,Hyderabad,1,South Indian,2,700,1,0,1,4.0,Very Good,682,Rs.
18280329,Pine & Dine,Hyderabad,1,Chinese,2,700,1,0,1,4.0,Very Good,682,Rs.
92577,Heart Cup Coffee,Hyderabad,1,Cafe,3,1800,1,0,0,4.2,Very Good,1859,Rs.
92577,Heart Cup Coffee,Hyderabad,1,Continental,3,1800,1,0,0,4.2,Very Good,1859,Rs.
92577,Heart Cup Coffee,Hyderabad,1,North Indian,3,1800,1,0,0,4.2,Very Good,1859,Rs.
92577,Heart Cup Coffee,Hyderabad,1,Chinese,3,1800,1,0,0,4.2,Very Good,1859,Rs.
90499,Coffee Cup,Secunderabad,1,Cafe,2,800,0,0,1,4.6,Excellent,1408,Rs.
90499,Coffee Cup,Secunderabad,1,Continental,2,800,0,0,1,4.6,Excellent,1408,Rs.
18307251,Churrolto,Hyderabad,1,Desserts,2,500,0,0,0,4.7,Excellent,344,Rs.
18307251,Churrolto,Hyderabad,1,Cafe,2,500,0,0,0,4.7,Excellent,344,Rs.
18307251,Churrolto,Hyderabad,1,Mexican,2,500,0,0,0,4.7,Excellent,344,Rs.
72604,Coal Barbecues,Chennai,1,North Indian,3,1400,0,0,0,4.6,Excellent,1267,Rs.
72604,Coal Barbecues,Chennai,1,Mediterranean,3,1400,0,0,0,4.6,Excellent,1267,Rs.
72604,Coal Barbecues,Chennai,1,Asian,3,1400,0,0,0,4.6,Excellent,1267,Rs.
72604,Coal Barbecues,Chennai,1,Arabian,3,1400,0,0,0,4.6,Excellent,1267,Rs.
70894,Maplai,Chennai,1,South Indian,3,1000,0,0,1,4.2,Very Good,1714,Rs.
70894,Maplai,Chennai,1,Chettinad,3,1000,0,0,1,4.2,Very Good,1714,Rs.
72475,Haunted,Chennai,1,North Indian,2,800,1,0,1,3.8,Good,519,Rs.
72475,Haunted,Chennai,1,Chinese,2,800,1,0,1,3.8,Good,519,Rs.
72475,Haunted,Chennai,1,Arabian,2,800,1,0,1,3.8,Good,519,Rs.
73088,Chili's,Chennai,1,Mexican,3,1700,1,0,1,4.8,Excellent,1262,Rs.
73088,Chili's,Chennai,1,American,3,1700,1,0,1,4.8,Excellent,1262,Rs.
73088,Chili's,Chennai,1,Tex-Mex,3,1700,1,0,1,4.8,Excellent,1262,Rs.
73088,Chili's,Chennai,1,Burger,3,1700,1,0,1,4.8,Excellent,1262,Rs.
70497,Basil With A Twist,Chennai,1,Continental,3,1500,1,0,1,4.5,Excellent,1210,Rs.
70497,Basil With A Twist,Chennai,1,Cafe,3,1500,1,0,1,4.5,Excellent,1210,Rs.
70497,Basil With A Twist,Chennai,1,Spanish,3,1500,1,0,1,4.5,Excellent,1210,Rs.
70497,Basil With A Twist,Chennai,1,Italian,3,1500,1,0,1,4.5,Excellent,1210,Rs.
70497,Basil With A Twist,Chennai,1,European,3,1500,1,0,1,4.5,Excellent,1210,Rs.
70497,Basil With A Twist,Chennai,1,Greek,3,1500,1,0,1,4.5,Excellent,1210,Rs.
70497,Basil With A Twist,Chennai,1,Mediterranean,3,1500,1,0,1,4.5,Excellent,1210,Rs.
66457,Pind,Chennai,1,North Indian,2,900,0,0,1,4.0,Very Good,2272,Rs.
66457,Pind,Chennai,1,Chinese,2,900,0,0,1,4.0,Very Good,2272,Rs.
69024,That Madras Place,Chennai,1,European,2,800,1,0,1,4.2,Very Good,1810,Rs.
69024,That Madras Place,Chennai,1,Italian,2,800,1,0,1,4.2,Very Good,1810,Rs.
69024,That Madras Place,Chennai,1,Desserts,2,800,1,0,1,4.2,Very Good,1810,Rs.
71443,Palmshore,Chennai,1,North Indian,2,850,1,0,1,4.2,Very Good,841,Rs.
71443,Palmshore,Chennai,1,Mughlai,2,850,1,0,1,4.2,Very Good,841,Rs.
71443,Palmshore,Chennai,1,Chinese,2,850,1,0,1,4.2,Very Good,841,Rs.
71443,Palmshore,Chennai,1,South Indian,2,850,1,0,1,4.2,Very Good,841,Rs.
18384227,AB's - Absolute Barbecues,Chennai,1,North Indian,3,1600,0,0,0,4.9,Excellent,859,Rs.
18384227,AB's - Absolute Barbecues,Chennai,1,European,3,1600,0,0,0,4.9,Excellent,859,Rs.
18384227,AB's - Absolute Barbecues,Chennai,1,Mediterranean,3,1600,0,0,0,4.9,Excellent,859,Rs.
70393,Bombay Brasserie,Chennai,1,North Indian,3,1200,1,0,1,4.6,Excellent,1753,Rs.
70890,Fusilli Reasons,Chennai,1,Italian,1,350,0,0,0,4.6,Excellent,1510,Rs.
65055,Barbeque Nation,Chennai,1,North Indian,4,2000,0,0,0,4.4,Very Good,3848,Rs.
65055,Barbeque Nation,Chennai,1,Continental,4,2000,0,0,0,4.4,Very Good,3848,Rs.
65413,Palmshore,Chennai,1,North Indian,2,850,1,0,1,4.3,Very Good,742,Rs.
65413,Palmshore,Chennai,1,Mughlai,2,850,1,0,1,4.3,Very Good,742,Rs.
65413,Palmshore,Chennai,1,Chinese,2,850,1,0,1,4.3,Very Good,742,Rs.
65413,Palmshore,Chennai,1,South Indian,2,850,1,0,1,4.3,Very Good,742,Rs.
73279,Paradise,Chennai,1,Biryani,2,900,1,0,0,3.8,Good,1317,Rs.
73279,Paradise,Chennai,1,North Indian,2,900,1,0,0,3.8,Good,1317,Rs.
72497,Palmshore,Chennai,1,North Indian,2,850,1,0,1,4.4,Very Good,645,Rs.
72497,Palmshore,Chennai,1,Mughlai,2,850,1,0,1,4.4,Very Good,645,Rs.
72497,Palmshore,Chennai,1,Chinese,2,850,1,0,1,4.4,Very Good,645,Rs.
72497,Palmshore,Chennai,1,South Indian,2,850,1,0,1,4.4,Very Good,645,Rs.
18423075,Writer's Cafe,Chennai,1,Cafe,1,450,1,0,0,4.2,Very Good,191,Rs.
18423075,Writer's Cafe,Chennai,1,European,1,450,1,0,0,4.2,Very Good,191,Rs.
70092,Kaidi Kitchen,Chennai,1,Italian,3,1500,1,0,1,4.0,Very Good,1820,Rs.
70092,Kaidi Kitchen,Chennai,1,Mexican,3,1500,1,0,1,4.0,Very Good,1820,Rs.
70092,Kaidi Kitchen,Chennai,1,Chinese,3,1500,1,0,1,4.0,Very Good,1820,Rs.
70092,Kaidi Kitchen,Chennai,1,Thai,3,1500,1,0,1,4.0,Very Good,1820,Rs.
70092,Kaidi Kitchen,Chennai,1,North Indian,3,1500,1,0,1,4.0,Very Good,1820,Rs.
71492,Ciclo Cafe,Chennai,1,Cafe,3,1100,0,0,0,4.1,Very Good,1004,Rs.
71492,Ciclo Cafe,Chennai,1,Continental,3,1100,0,0,0,4.1,Very Good,1004,Rs.
70431,Pantry d'or,Chennai,1,Continental,2,750,1,0,1,4.4,Very Good,1504,Rs.
70431,Pantry d'or,Chennai,1,Cafe,2,750,1,0,1,4.4,Very Good,1504,Rs.
70431,Pantry d'or,Chennai,1,Italian,2,750,1,0,1,4.4,Very Good,1504,Rs.
70431,Pantry d'or,Chennai,1,Desserts,2,750,1,0,1,4.4,Very Good,1504,Rs.
69951,L'amandier,Chennai,1,European,3,1200,1,0,1,4.3,Very Good,1607,Rs.
69951,L'amandier,Chennai,1,Cafe,3,1200,1,0,1,4.3,Very Good,1607,Rs.
69951,L'amandier,Chennai,1,Italian,3,1200,1,0,1,4.3,Very Good,1607,Rs.
801269,Vintage Machine,Lucknow,1,Italian,3,1000,0,0,0,4.3,Very Good,887,Rs.
801269,Vintage Machine,Lucknow,1,American,3,1000,0,0,0,4.3,Very Good,887,Rs.
801269,Vintage Machine,Lucknow,1,Lebanese,3,1000,0,0,0,4.3,Very Good,887,Rs.
800089,Barbeque Nation,Lucknow,1,North Indian,4,1600,0,0,0,4.7,Excellent,1069,Rs.
801170,Spice Caves,Lucknow,1,North Indian,3,1200,0,0,0,4.2,Very Good,691,Rs.
801170,Spice Caves,Lucknow,1,Chinese,3,1200,0,0,0,4.2,Very Good,691,Rs.
801170,Spice Caves,Lucknow,1,Mughlai,3,1200,0,0,0,4.2,Very Good,691,Rs.
800326,Royal Sky,Lucknow,1,North Indian,3,1100,0,0,0,4.2,Very Good,762,Rs.
800326,Royal Sky,Lucknow,1,Mughlai,3,1100,0,0,0,4.2,Very Good,762,Rs.
800326,Royal Sky,Lucknow,1,Chinese,3,1100,0,0,0,4.2,Very Good,762,Rs.
800326,Royal Sky,Lucknow,1,Continental,3,1100,0,0,0,4.2,Very Good,762,Rs.
800891,The Cherry Tree Cafe,Lucknow,1,Cafe,2,400,0,0,0,4.1,Very Good,288,Rs.
800891,The Cherry Tree Cafe,Lucknow,1,Bakery,2,400,0,0,0,4.1,Very Good,288,Rs.
800468,Grandson of Tunday Kababi,Lucknow,1,Mughlai,1,300,0,0,0,4.9,Excellent,1057,Rs.
800468,Grandson of Tunday Kababi,Lucknow,1,Lucknowi,1,300,0,0,0,4.9,Excellent,1057,Rs.
801693,Bar Bar,Lucknow,1,Cafe,3,1000,0,0,0,4.0,Very Good,79,Rs.
801693,Bar Bar,Lucknow,1,Chinese,3,1000,0,0,0,4.0,Very Good,79,Rs.
801693,Bar Bar,Lucknow,1,Thai,3,1000,0,0,0,4.0,Very Good,79,Rs.
801693,Bar Bar,Lucknow,1,North Indian,3,1000,0,0,0,4.0,Very Good,79,Rs.
801693,Bar Bar,Lucknow,1,Continental,3,1000,0,0,0,4.0,Very Good,79,Rs.
801640,Underdoggs Sports Bar & Grill,Lucknow,1,Mediterranean,3,1300,0,0,0,4.3,Very Good,124,Rs.
801640,Underdoggs Sports Bar & Grill,Lucknow,1,Italian,3,1300,0,0,0,4.3,Very Good,124,Rs.
801640,Underdoggs Sports Bar & Grill,Lucknow,1,American,3,1300,0,0,0,4.3,Very Good,124,Rs.
800483,Dastarkhwan,Lucknow,1,Mughlai,2,400,0,0,0,4.4,Very Good,818,Rs.
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,1,North Indian,4,2000,0,0,0,4.2,Very Good,149,Rs.
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,1,Continental,4,2000,0,0,0,4.2,Very Good,149,Rs.
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,1,South Indian,4,2000,0,0,0,4.2,Very Good,149,Rs.
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,1,Chinese,4,2000,0,0,0,4.2,Very Good,149,Rs.
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,1,Thai,4,2000,0,0,0,4.2,Very Good,149,Rs.
801384,L 14 - Renaissance Lucknow Hotel,Lucknow,1,Asian,4,2000,0,0,0,4.2,Very Good,149,Rs.
801636,The Chocolate Heaven,Lucknow,1,Cafe,2,400,0,0,0,4.1,Very Good,165,Rs.
801636,The Chocolate Heaven,Lucknow,1,Italian,2,400,0,0,0,4.1,Very Good,165,Rs.
801636,The Chocolate Heaven,Lucknow,1,Desserts,2,400,0,0,0,4.1,Very Good,165,Rs.
801247,Colours by Royal Cafe - Royal Inn,Lucknow,1,North Indian,3,1000,0,0,0,4.2,Very Good,411,Rs.
801247,Colours by Royal Cafe - Royal Inn,Lucknow,1,Mughlai,3,1000,0,0,0,4.2,Very Good,411,Rs.
801247,Colours by Royal Cafe - Royal Inn,Lucknow,1,Chinese,3,1000,0,0,0,4.2,Very Good,411,Rs.
800576,Cappuccino Blast,Lucknow,1,Cafe,2,700,0,0,0,4.0,Very Good,587,Rs.
800576,Cappuccino Blast,Lucknow,1,Fast Food,2,700,0,0,0,4.0,Very Good,587,Rs.
800237,Percussion,Lucknow,1,Continental,3,1000,0,0,0,3.7,Good,514,Rs.
800237,Percussion,Lucknow,1,North Indian,3,1000,0,0,0,3.7,Good,514,Rs.
800237,Percussion,Lucknow,1,Asian,3,1000,0,0,0,3.7,Good,514,Rs.
18375866,Free Spirit,Lucknow,1,Cafe,2,450,0,0,0,4.3,Very Good,106,Rs.
18375866,Free Spirit,Lucknow,1,Italian,2,450,0,0,0,4.3,Very Good,106,Rs.
801675,Frozen Factory,Lucknow,1,Desserts,1,200,0,0,0,4.5,Excellent,144,Rs.
801675,Frozen Factory,Lucknow,1,Ice Cream,1,200,0,0,0,4.5,Excellent,144,Rs.
18296995,Homeys Cafe,Lucknow,1,Cafe,2,450,0,0,0,3.9,Good,217,Rs.
18296995,Homeys Cafe,Lucknow,1,Fast Food,2,450,0,0,0,3.9,Good,217,Rs.
18385021,The Pebbles Bistro,Lucknow,1,European,3,1000,0,0,0,4.1,Very Good,80,Rs.
800273,The Urban Terrace,Lucknow,1,North Indian,3,1100,0,0,0,3.9,Good,268,Rs.
800273,The Urban Terrace,Lucknow,1,Continental,3,1100,0,0,0,3.9,Good,268,Rs.
801684,Chemistry Café,Lucknow,1,Cafe,2,650,0,0,0,3.5,Good,147,Rs.
801684,Chemistry Café,Lucknow,1,Continental,2,650,0,0,0,3.5,Good,147,Rs.
801684,Chemistry Café,Lucknow,1,Chinese,2,650,0,0,0,3.5,Good,147,Rs.
900524,Cafe 17,Kochi,1,Cafe,2,700,1,0,0,4.4,Very Good,333,Rs.
900524,Cafe 17,Kochi,1,Continental,2,700,1,0,0,4.4,Very Good,333,Rs.
900524,Cafe 17,Kochi,1,Italian,2,700,1,0,0,4.4,Very Good,333,Rs.
900533,Paragon,Kochi,1,Kerala,2,900,0,0,0,4.3,Very Good,722,Rs.
900533,Paragon,Kochi,1,South Indian,2,900,0,0,0,4.3,Very Good,722,Rs.
900533,Paragon,Kochi,1,Continental,2,900,0,0,0,4.3,Very Good,722,Rs.
900533,Paragon,Kochi,1,North Indian,2,900,0,0,0,4.3,Very Good,722,Rs.
900533,Paragon,Kochi,1,Seafood,2,900,0,0,0,4.3,Very Good,722,Rs.
900533,Paragon,Kochi,1,Chinese,2,900,0,0,0,4.3,Very Good,722,Rs.
900561,Tonico Cafe,Kochi,1,Cafe,1,400,0,0,0,4.0,Very Good,406,Rs.
95256,Kashi Art Cafe,Kochi,1,European,2,600,0,0,0,4.2,Very Good,659,Rs.
95256,Kashi Art Cafe,Kochi,1,Cafe,2,600,0,0,0,4.2,Very Good,659,Rs.
95331,Cocoa Tree,Kochi,1,Italian,3,1000,0,0,0,4.3,Very Good,658,Rs.
95331,Cocoa Tree,Kochi,1,Seafood,3,1000,0,0,0,4.3,Very Good,658,Rs.
95331,Cocoa Tree,Kochi,1,Mediterranean,3,1000,0,0,0,4.3,Very Good,658,Rs.
95331,Cocoa Tree,Kochi,1,Desserts,3,1000,0,0,0,4.3,Very Good,658,Rs.
95331,Cocoa Tree,Kochi,1,Cafe,3,1000,0,0,0,4.3,Very Good,658,Rs.
900547,Slice of Spice,Kochi,1,Fast Food,1,400,1,0,0,4.0,Very Good,246,Rs.
900547,Slice of Spice,Kochi,1,Biryani,1,400,1,0,0,4.0,Very Good,246,Rs.
95286,Grand Hotel Restaurant,Kochi,1,North Indian,3,1000,0,0,0,4.2,Very Good,394,Rs.
95286,Grand Hotel Restaurant,Kochi,1,Kerala,3,1000,0,0,0,4.2,Very Good,394,Rs.
95286,Grand Hotel Restaurant,Kochi,1,Chinese,3,1000,0,0,0,4.2,Very Good,394,Rs.
95286,Grand Hotel Restaurant,Kochi,1,Continental,3,1000,0,0,0,4.2,Very Good,394,Rs.
95304,Bloomsbury's Boutique Cafe and Artisan Bakery,Kochi,1,Cafe,2,650,1,0,0,4.2,Very Good,482,Rs.
95304,Bloomsbury's Boutique Cafe and Artisan Bakery,Kochi,1,Bakery,2,650,1,0,0,4.2,Very Good,482,Rs.
95304,Bloomsbury's Boutique Cafe and Artisan Bakery,Kochi,1,Desserts,2,650,1,0,0,4.2,Very Good,482,Rs.
901089,Mustake Multicuisine Restaurant,Kochi,1,Chinese,3,1000,1,0,0,3.7,Good,145,Rs.
901089,Mustake Multicuisine Restaurant,Kochi,1,Thai,3,1000,1,0,0,3.7,Good,145,Rs.
901089,Mustake Multicuisine Restaurant,Kochi,1,North Indian,3,1000,1,0,0,3.7,Good,145,Rs.
901089,Mustake Multicuisine Restaurant,Kochi,1,South Indian,3,1000,1,0,0,3.7,Good,145,Rs.
900032,French Toast,Kochi,1,Continental,2,700,0,0,0,4.3,Very Good,312,Rs.
900032,French Toast,Kochi,1,Cafe,2,700,0,0,0,4.3,Very Good,312,Rs.
900032,French Toast,Kochi,1,Desserts,2,700,0,0,0,4.3,Very Good,312,Rs.
900032,French Toast,Kochi,1,Bakery,2,700,0,0,0,4.3,Very Good,312,Rs.
900800,ChaiCofi,Kochi,1,Cafe,2,800,0,0,0,4.0,Very Good,160,Rs.
900800,ChaiCofi,Kochi,1,Continental,2,800,0,0,0,4.0,Very Good,160,Rs.
900800,ChaiCofi,Kochi,1,Italian,2,800,0,0,0,4.0,Very Good,160,Rs.
900682,Nawras Seafood Restaurant,Kochi,1,Seafood,3,1000,0,0,0,4.6,Excellent,289,Rs.
901004,Aangan - Downtown Multicuisine Restaurant,Kochi,1,Chinese,2,650,0,0,0,4.2,Very Good,146,Rs.
901004,Aangan - Downtown Multicuisine Restaurant,Kochi,1,Seafood,2,650,0,0,0,4.2,Very Good,146,Rs.
901004,Aangan - Downtown Multicuisine Restaurant,Kochi,1,North Indian,2,650,0,0,0,4.2,Very Good,146,Rs.
901004,Aangan - Downtown Multicuisine Restaurant,Kochi,1,Biryani,2,650,0,0,0,4.2,Very Good,146,Rs.
901035,Palaaram,Kochi,1,Kerala,2,550,0,0,0,3.7,Good,105,Rs.
901035,Palaaram,Kochi,1,Fast Food,2,550,0,0,0,3.7,Good,105,Rs.
95333,Chiyang,Kochi,1,Chinese,2,800,0,0,0,3.7,Good,277,Rs.
95333,Chiyang,Kochi,1,Continental,2,800,0,0,0,3.7,Good,277,Rs.
900111,Ali Baba & 41 Dishes,Kochi,1,Kerala,1,400,0,0,0,3.5,Good,348,Rs.
